parent,state_code,state,category,term,state_percentage,state_percentage_label,state_term_percentage_label,state_term_percentage
origin,NC,North Carolina,Goods,diapers & formula,0.0609,6.09%,6.45%,0.0645
origin,NC,North Carolina,Goods,personal care items,0.0609,6.09%,4.56%,0.0456
origin,NC,North Carolina,Goods,clothing,0.0609,6.09%,26.31%,0.2631
origin,NC,North Carolina,Goods,efficient appliances,0.0609,6.09%,1.92%,0.0192
origin,NC,North Carolina,Legal,mediation,0.0117,1.17%,4%,0.04
origin,NC,North Carolina,Legal,discrimination & civil rights,0.0117,1.17%,4.62%,0.0462
origin,NC,North Carolina,Legal,advocacy & legal aid,0.0117,1.17%,33.26%,0.3326
origin,NC,North Carolina,Legal,identification recovery,0.0117,1.17%,1.51%,0.0151
origin,NC,North Carolina,Legal,citizenship & immigration,0.0117,1.17%,15.92%,0.1592
origin,NC,North Carolina,Legal,legal aid,0.0117,1.17%,1.2%,0.012
origin,NC,North Carolina,Legal,workplace rights,0.0117,1.17%,3.9%,0.039
origin,NC,North Carolina,Legal,translation & interpretation,0.0117,1.17%,5%,0.05
origin,NC,North Carolina,Legal,representation,0.0117,1.17%,22.9%,0.229
origin,NC,North Carolina,Legal,legal,0.0117,1.17%,2.59%,0.0259
origin,NC,North Carolina,Care,animal welfare,0.0616,6.16%,8.17%,0.0817
origin,NC,North Carolina,Care,head start,0.0616,6.16%,4.03%,0.0403
origin,NC,North Carolina,Care,daytime care,0.0616,6.16%,1.51%,0.0151
origin,NC,North Carolina,Care,burial & funeral help,0.0616,6.16%,6.29%,0.0629
origin,NC,North Carolina,Care,case management,0.0616,6.16%,1.32%,0.0132
origin,NC,North Carolina,Care,preschool,0.0616,6.16%,1.2%,0.012
origin,NC,North Carolina,Care,support groups,0.0616,6.16%,22.11%,0.2211
origin,NC,North Carolina,Care,disaster response,0.0616,6.16%,1.87%,0.0187
origin,NC,North Carolina,Care,peer support,0.0616,6.16%,1.72%,0.0172
origin,NC,North Carolina,Care,navigating the system,0.0616,6.16%,4.12%,0.0412
origin,NC,North Carolina,Care,childcare,0.0616,6.16%,2.41%,0.0241
origin,NC,North Carolina,Care,recreation,0.0616,6.16%,1.47%,0.0147
origin,NC,North Carolina,Care,mentoring,0.0616,6.16%,3.35%,0.0335
origin,NC,North Carolina,Care,care,0.0616,6.16%,1.27%,0.0127
origin,NC,North Carolina,Care,adult daycare,0.0616,6.16%,2.92%,0.0292
origin,NC,North Carolina,Care,support network,0.0616,6.16%,8.97%,0.0897
origin,NC,North Carolina,Care,adoption & foster care,0.0616,6.16%,1.06%,0.0106
origin,NC,North Carolina,Care,day camp,0.0616,6.16%,1.72%,0.0172
origin,NC,North Carolina,Care,bereavement,0.0616,6.16%,4.74%,0.0474
origin,NC,North Carolina,Care,relief for caregivers,0.0616,6.16%,2.09%,0.0209
origin,NC,North Carolina,Care,residential care,0.0616,6.16%,1.39%,0.0139
origin,NC,North Carolina,Money,help pay for car,0.1007,10.07%,11.84%,0.1184
origin,NC,North Carolina,Money,financial aid & loans,0.1007,10.07%,6.1%,0.061
origin,NC,North Carolina,Money,financial assistance,0.1007,10.07%,46.94%,0.4694
origin,NC,North Carolina,Money,understand government programs,0.1007,10.07%,2.13%,0.0213
origin,NC,North Carolina,Money,emergency payments,0.1007,10.07%,5.28%,0.0528
origin,NC,North Carolina,Money,help pay for work expenses,0.1007,10.07%,1.08%,0.0108
origin,NC,North Carolina,Money,money,0.1007,10.07%,2.83%,0.0283
origin,NC,North Carolina,Money,help pay for school,0.1007,10.07%,2.89%,0.0289
origin,NC,North Carolina,Money,personal loans,0.1007,10.07%,4.53%,0.0453
origin,NC,North Carolina,Money,financial education,0.1007,10.07%,1.48%,0.0148
origin,NC,North Carolina,Money,tax preparation,0.1007,10.07%,1.21%,0.0121
origin,NC,North Carolina,Money,government benefits,0.1007,10.07%,3.54%,0.0354
origin,NC,North Carolina,Money,help pay for childcare,0.1007,10.07%,2.67%,0.0267
origin,NC,North Carolina,Other,"care, education, food, goods, health, housing, legal, money, transit, work",0.079,7.9%,1.41%,0.0141
origin,NC,North Carolina,Other,debt credit,0.079,7.9%,2.13%,0.0213
origin,NC,North Carolina,Other,veterinary financial help,0.079,7.9%,1.01%,0.0101
origin,NC,North Carolina,Transit,transportation for healthcare,0.0685,6.85%,23.29%,0.2329
origin,NC,North Carolina,Transit,bus passes,0.0685,6.85%,6.6%,0.066
origin,NC,North Carolina,Transit,transportation,0.0685,6.85%,45.57%,0.4557
origin,NC,North Carolina,Transit,help pay for transit,0.0685,6.85%,8.61%,0.0861
origin,NC,North Carolina,Transit,help pay for gas,0.0685,6.85%,11.48%,0.1148
origin,NC,North Carolina,Education,skills assessment,0.0216,2.16%,1.69%,0.0169
origin,NC,North Carolina,Education,skills & training,0.0216,2.16%,11.75%,0.1175
origin,NC,North Carolina,Education,screening & exams,0.0216,2.16%,1.17%,0.0117
origin,NC,North Carolina,Education,tutoring,0.0216,2.16%,6.15%,0.0615
origin,NC,North Carolina,Education,alternative education,0.0216,2.16%,2.87%,0.0287
origin,NC,North Carolina,Education,supported employment,0.0216,2.16%,13.41%,0.1341
origin,NC,North Carolina,Education,english as a second language (esl),0.0216,2.16%,16.95%,0.1695
origin,NC,North Carolina,Education,specialized training,0.0216,2.16%,9.63%,0.0963
origin,NC,North Carolina,Education,more education,0.0216,2.16%,12.96%,0.1296
origin,NC,North Carolina,Education,computer class,0.0216,2.16%,4.07%,0.0407
origin,NC,North Carolina,Education,education,0.0216,2.16%,1.91%,0.0191
origin,NC,North Carolina,Education,help find school,0.0216,2.16%,3.65%,0.0365
origin,NC,North Carolina,Education,basic literacy,0.0216,2.16%,1.04%,0.0104
origin,NC,North Carolina,Education,ged/high-school equivalency,0.0216,2.16%,7.18%,0.0718
"",ND,North Dakota,origin,origin,0,"","",0
origin,ND,North Dakota,Work,help find work,0.0072,0.72%,65.29%,0.6529
origin,ND,North Dakota,Work,job placement,0.0072,0.72%,27.48%,0.2748
origin,ND,North Dakota,Work,interview training,0.0072,0.72%,3.48%,0.0348
origin,ND,North Dakota,Work,resume development,0.0072,0.72%,2.45%,0.0245
origin,ND,North Dakota,Housing,help pay for utilities,0.1625,16.25%,10.43%,0.1043
origin,ND,North Dakota,Housing,help pay for internet or phone,0.1625,16.25%,4.42%,0.0442
origin,ND,North Dakota,Housing,efficiency upgrades,0.1625,16.25%,1.13%,0.0113
origin,ND,North Dakota,Housing,help pay for housing,0.1625,16.25%,31.97%,0.3197
origin,ND,North Dakota,Housing,maintenance & repairs,0.1625,16.25%,3.74%,0.0374
origin,ND,North Dakota,Housing,residential housing,0.1625,16.25%,2.88%,0.0288
origin,ND,North Dakota,Housing,long-term housing,0.1625,16.25%,2.24%,0.0224
origin,ND,North Dakota,Housing,temporary shelter,0.1625,16.25%,19.03%,0.1903
origin,ND,North Dakota,Housing,help find housing,0.1625,16.25%,7.47%,0.0747
origin,ND,North Dakota,Housing,housing vouchers,0.1625,16.25%,3.34%,0.0334
origin,ND,North Dakota,Housing,sober living,0.1625,16.25%,1.7%,0.017
origin,ND,North Dakota,Housing,short-term housing,0.1625,16.25%,2.52%,0.0252
origin,ND,North Dakota,Housing,housing advice,0.1625,16.25%,1.3%,0.013
origin,ND,North Dakota,Transit,transportation,0.0499,4.99%,33.17%,0.3317
origin,ND,North Dakota,Transit,help pay for transit,0.0499,4.99%,16.41%,0.1641
origin,ND,North Dakota,Transit,help pay for gas,0.0499,4.99%,21.11%,0.2111
origin,ND,North Dakota,Transit,bus passes,0.0499,4.99%,10.91%,0.1091
origin,ND,North Dakota,Transit,transportation for healthcare,0.0499,4.99%,16.52%,0.1652
origin,ND,North Dakota,Legal,citizenship & immigration,0.0264,2.64%,7.32%,0.0732
origin,ND,North Dakota,Legal,representation,0.0264,2.64%,9.32%,0.0932
origin,ND,North Dakota,Legal,advocacy & legal aid,0.0264,2.64%,53.29%,0.5329
origin,ND,North Dakota,Legal,discrimination & civil rights,0.0264,2.64%,3.17%,0.0317
origin,ND,North Dakota,Legal,workplace rights,0.0264,2.64%,8.23%,0.0823
origin,ND,North Dakota,Legal,translation & interpretation,0.0264,2.64%,11.71%,0.1171
origin,ND,North Dakota,Legal,mediation,0.0264,2.64%,4.22%,0.0422
origin,ND,North Dakota,Food,nutrition education,0.1125,11.25%,4.12%,0.0412
origin,ND,North Dakota,Food,help pay for food,0.1125,11.25%,7.75%,0.0775
origin,ND,North Dakota,Food,government food benefits,0.1125,11.25%,4.5%,0.045
origin,ND,North Dakota,Food,meals,0.1125,11.25%,10.58%,0.1058
origin,ND,North Dakota,Food,food delivery,0.1125,11.25%,8.35%,0.0835
origin,ND,North Dakota,Food,food pantry,0.1125,11.25%,55.79%,0.5579
origin,ND,North Dakota,Food,emergency food,0.1125,11.25%,7.76%,0.0776
origin,ND,North Dakota,Goods,home goods,0.0588,5.88%,9.13%,0.0913
origin,ND,North Dakota,Goods,furniture,0.0588,5.88%,12.81%,0.1281
origin,ND,North Dakota,Goods,support & service animals,0.0588,5.88%,4.79%,0.0479
origin,ND,North Dakota,Goods,assistive technology,0.0588,5.88%,1.88%,0.0188
origin,ND,North Dakota,Goods,baby clothes,0.0588,5.88%,1.33%,0.0133
origin,ND,North Dakota,Goods,clothing,0.0588,5.88%,26.36%,0.2636
origin,ND,North Dakota,Goods,diapers & formula,0.0588,5.88%,5.2%,0.052
origin,ND,North Dakota,Goods,supplies for school,0.0588,5.88%,1.77%,0.0177
origin,ND,North Dakota,Goods,baby supplies,0.0588,5.88%,6.41%,0.0641
origin,ND,North Dakota,Goods,personal safety,0.0588,5.88%,2.75%,0.0275
origin,ND,North Dakota,Goods,personal care items,0.0588,5.88%,2.05%,0.0205
origin,ND,North Dakota,Goods,toys & gifts,0.0588,5.88%,20.34%,0.2034
origin,ND,North Dakota,Goods,blankets & fans,0.0588,5.88%,1.09%,0.0109
origin,ND,North Dakota,Other,low-income,0.0359,3.59%,1.32%,0.0132
origin,ND,North Dakota,Other,applications,0.0359,3.59%,1.19%,0.0119
origin,ND,North Dakota,Money,government benefits,0.1554,15.54%,7.32%,0.0732
origin,ND,North Dakota,Money,financial assistance,0.1554,15.54%,56.09%,0.5609
origin,ND,North Dakota,Money,tax preparation,0.1554,15.54%,1.06%,0.0106
origin,ND,North Dakota,Money,financial aid & loans,0.1554,15.54%,2.85%,0.0285
origin,ND,North Dakota,Money,help pay for childcare,0.1554,15.54%,1.45%,0.0145
origin,ND,North Dakota,Money,financial education,0.1554,15.54%,4.1%,0.041
origin,ND,North Dakota,Money,insurance,0.1554,15.54%,1.28%,0.0128
origin,ND,North Dakota,Money,loans,0.1554,15.54%,1.33%,0.0133
origin,ND,North Dakota,Money,credit counseling,0.1554,15.54%,1.67%,0.0167
origin,ND,North Dakota,Money,help pay for car,0.1554,15.54%,9.46%,0.0946
origin,ND,North Dakota,Money,help pay for school,0.1554,15.54%,4.76%,0.0476
origin,ND,North Dakota,Money,understand government programs,0.1554,15.54%,1.05%,0.0105
origin,ND,North Dakota,Money,emergency payments,0.1554,15.54%,1.61%,0.0161
origin,ND,North Dakota,Money,personal loans,0.1554,15.54%,2.51%,0.0251
origin,ND,North Dakota,Care,support groups,0.1651,16.51%,19.77%,0.1977
origin,ND,North Dakota,Care,adoption & foster care,0.1651,16.51%,1.39%,0.0139
origin,ND,North Dakota,Care,peer support,0.1651,16.51%,1.76%,0.0176
origin,ND,North Dakota,Care,case management,0.1651,16.51%,1.08%,0.0108
origin,ND,North Dakota,Care,physical safety,0.1651,16.51%,2.86%,0.0286
origin,ND,North Dakota,Care,navigating the system,0.1651,16.51%,15%,0.15
origin,ND,North Dakota,Care,support network,0.1651,16.51%,36.49%,0.3649
origin,ND,North Dakota,Care,animal welfare,0.1651,16.51%,6.06%,0.0606
origin,ND,North Dakota,Care,residential care,0.1651,16.51%,1.75%,0.0175
origin,ND,North Dakota,Care,bereavement,0.1651,16.51%,1.62%,0.0162
origin,ND,North Dakota,Care,burial & funeral help,0.1651,16.51%,2.07%,0.0207
origin,ND,North Dakota,Care,daytime care,0.1651,16.51%,2.37%,0.0237
origin,ND,North Dakota,Health,medical supplies,0.1737,17.37%,6.6%,0.066
origin,ND,North Dakota,Health,addiction & recovery,0.1737,17.37%,3.02%,0.0302
origin,ND,North Dakota,Health,vision care,0.1737,17.37%,1.69%,0.0169
origin,ND,North Dakota,Health,community support services,0.1737,17.37%,5.36%,0.0536
origin,ND,North Dakota,Health,prescription assistance,0.1737,17.37%,1.38%,0.0138
origin,ND,North Dakota,Health,dental care,0.1737,17.37%,3.85%,0.0385
origin,ND,North Dakota,Health,mental health care,0.1737,17.37%,8.88%,0.0888
origin,ND,North Dakota,Health,in-home support,0.1737,17.37%,1.02%,0.0102
origin,ND,North Dakota,Health,disability benefits,0.1737,17.37%,1.9%,0.019
origin,ND,North Dakota,Health,end-of-life care,0.1737,17.37%,6.29%,0.0629
origin,ND,North Dakota,Health,health education,0.1737,17.37%,10.7%,0.107
origin,ND,North Dakota,Health,help pay for healthcare,0.1737,17.37%,15.96%,0.1596
origin,ND,North Dakota,Health,medical care,0.1737,17.37%,14.96%,0.1496
origin,ND,North Dakota,Health,health insurance,0.1737,17.37%,1.15%,0.0115
origin,ND,North Dakota,Health,sexual and reproductive health,0.1737,17.37%,1.82%,0.0182
origin,ND,North Dakota,Education,supported employment,0.0526,5.26%,3.6%,0.036
origin,ND,North Dakota,Education,alternative education,0.0526,5.26%,1.27%,0.0127
origin,ND,North Dakota,Education,computer class,0.0526,5.26%,1.22%,0.0122
origin,ND,North Dakota,Education,skills & training,0.0526,5.26%,24.24%,0.2424
origin,ND,North Dakota,Education,more education,0.0526,5.26%,52.16%,0.5216
origin,ND,North Dakota,Education,ged/high-school equivalency,0.0526,5.26%,1.24%,0.0124
origin,ND,North Dakota,Education,specialized training,0.0526,5.26%,1.78%,0.0178
origin,ND,North Dakota,Education,english as a second language (esl),0.0526,5.26%,5.58%,0.0558
origin,ND,North Dakota,Education,screening & exams,0.0526,5.26%,3.21%,0.0321
origin,ND,North Dakota,Education,help find school,0.0526,5.26%,2.63%,0.0263
"",NE,Nebraska,origin,origin,0,"","",0
origin,NE,Nebraska,Work,help find work,0.0117,1.17%,45.75%,0.4575
origin,NE,Nebraska,Work,skills and training,0.0117,1.17%,2.39%,0.0239
origin,NE,Nebraska,Work,employment,0.0117,1.17%,2.37%,0.0237
origin,NE,Nebraska,Work,resume development,0.0117,1.17%,3.2%,0.032
origin,NE,Nebraska,Work,job placement,0.0117,1.17%,35.47%,0.3547
origin,NE,Nebraska,Work,interview training,0.0117,1.17%,1.22%,0.0122
origin,NE,Nebraska,Work,work,0.0117,1.17%,7.46%,0.0746
origin,NE,Nebraska,Legal,citizenship & immigration,0.0159,1.59%,13.84%,0.1384
origin,NE,Nebraska,Legal,discrimination & civil rights,0.0159,1.59%,3.31%,0.0331
origin,NE,Nebraska,Legal,translation & interpretation,0.0159,1.59%,8.28%,0.0828
origin,NE,Nebraska,Legal,representation,0.0159,1.59%,16.79%,0.1679
origin,NE,Nebraska,Legal,advocacy & legal aid,0.0159,1.59%,39.01%,0.3901
origin,NE,Nebraska,Legal,mediation,0.0159,1.59%,4.52%,0.0452
origin,NE,Nebraska,Legal,identification recovery,0.0159,1.59%,2%,0.02
origin,NE,Nebraska,Legal,workplace rights,0.0159,1.59%,3.92%,0.0392
origin,NE,Nebraska,Legal,advocacy and legal aid,0.0159,1.59%,2.58%,0.0258
origin,NE,Nebraska,Legal,legal,0.0159,1.59%,2.04%,0.0204
origin,NE,Nebraska,Housing,long-term housing,0.2433,24.33%,1.99%,0.0199
origin,NE,Nebraska,Housing,temporary shelter,0.2433,24.33%,5.81%,0.0581
origin,NE,Nebraska,Housing,help pay for internet or phone,0.2433,24.33%,3.99%,0.0399
origin,NE,Nebraska,Housing,sober living,0.2433,24.33%,1.35%,0.0135
origin,NE,Nebraska,Housing,help find housing,0.2433,24.33%,14.53%,0.1453
origin,NE,Nebraska,Housing,help pay for utilities,0.2433,24.33%,16.54%,0.1654
origin,NE,Nebraska,Housing,help pay for housing,0.2433,24.33%,28.6%,0.286
origin,NE,Nebraska,Housing,housing,0.2433,24.33%,3.85%,0.0385
origin,NE,Nebraska,Housing,housing vouchers,0.2433,24.33%,3.31%,0.0331
origin,NE,Nebraska,Housing,short-term housing,0.2433,24.33%,2.5%,0.025
origin,NE,Nebraska,Housing,residential housing,0.2433,24.33%,3.61%,0.0361
origin,NE,Nebraska,Housing,maintenance & repairs,0.2433,24.33%,2.95%,0.0295
origin,NE,Nebraska,Transit,transportation for school,0.0607,6.07%,1.51%,0.0151
origin,NE,Nebraska,Transit,help pay for transit,0.0607,6.07%,14.07%,0.1407
origin,NE,Nebraska,Transit,transportation,0.0607,6.07%,38.5%,0.385
origin,NE,Nebraska,Transit,bus passes,0.0607,6.07%,9.18%,0.0918
origin,NE,Nebraska,Transit,help pay for gas,0.0607,6.07%,17.77%,0.1777
origin,NE,Nebraska,Transit,transit,0.0607,6.07%,2.02%,0.0202
origin,NE,Nebraska,Transit,transportation for healthcare,0.0607,6.07%,14.19%,0.1419
origin,NE,Nebraska,Food,help pay for food,0.1684,16.84%,6.03%,0.0603
origin,NE,Nebraska,Food,meals,0.1684,16.84%,5.12%,0.0512
origin,NE,Nebraska,Food,food pantry,0.1684,16.84%,64.74%,0.6474
origin,NE,Nebraska,Food,government food benefits,0.1684,16.84%,2.9%,0.029
origin,NE,Nebraska,Food,food delivery,0.1684,16.84%,8.38%,0.0838
origin,NE,Nebraska,Food,emergency food,0.1684,16.84%,6.34%,0.0634
origin,NE,Nebraska,Food,nutrition education,0.1684,16.84%,1.87%,0.0187
origin,NE,Nebraska,Food,food,0.1684,16.84%,2.92%,0.0292
origin,NE,Nebraska,Money,financial education,0.1243,12.43%,2.66%,0.0266
origin,NE,Nebraska,Money,help pay for school,0.1243,12.43%,3.73%,0.0373
origin,NE,Nebraska,Money,personal loans,0.1243,12.43%,2.89%,0.0289
origin,NE,Nebraska,Money,emergency payments,0.1243,12.43%,2.21%,0.0221
origin,NE,Nebraska,Money,help pay for childcare,0.1243,12.43%,1.93%,0.0193
origin,NE,Nebraska,Money,financial assistance,0.1243,12.43%,51.82%,0.5182
origin,NE,Nebraska,Money,help pay for car,0.1243,12.43%,13.74%,0.1374
origin,NE,Nebraska,Money,understand government programs,0.1243,12.43%,1.78%,0.0178
origin,NE,Nebraska,Money,government benefits,0.1243,12.43%,5.16%,0.0516
origin,NE,Nebraska,Money,loans,0.1243,12.43%,1.09%,0.0109
origin,NE,Nebraska,Money,money,0.1243,12.43%,2.59%,0.0259
origin,NE,Nebraska,Money,financial aid & loans,0.1243,12.43%,3.95%,0.0395
origin,NE,Nebraska,Health,addiction & recovery,0.1148,11.48%,2.22%,0.0222
origin,NE,Nebraska,Health,prescription assistance,0.1148,11.48%,3.26%,0.0326
origin,NE,Nebraska,Health,counseling,0.1148,11.48%,1.63%,0.0163
origin,NE,Nebraska,Health,in-home support,0.1148,11.48%,1.6%,0.016
origin,NE,Nebraska,Health,end-of-life care,0.1148,11.48%,3.7%,0.037
origin,NE,Nebraska,Health,medical supplies,0.1148,11.48%,5.84%,0.0584
origin,NE,Nebraska,Health,community support services,0.1148,11.48%,6.33%,0.0633
origin,NE,Nebraska,Health,medical care,0.1148,11.48%,10.94%,0.1094
origin,NE,Nebraska,Health,exercise & fitness,0.1148,11.48%,1.08%,0.0108
origin,NE,Nebraska,Health,disability benefits,0.1148,11.48%,2.9%,0.029
origin,NE,Nebraska,Health,parenting education,0.1148,11.48%,1.21%,0.0121
origin,NE,Nebraska,Health,sexual and reproductive health,0.1148,11.48%,1.34%,0.0134
origin,NE,Nebraska,Health,help pay for healthcare,0.1148,11.48%,12.07%,0.1207
origin,NE,Nebraska,Health,mental health care,0.1148,11.48%,7.71%,0.0771
origin,NE,Nebraska,Health,vision care,0.1148,11.48%,2.37%,0.0237
origin,NE,Nebraska,Health,health insurance,0.1148,11.48%,1.02%,0.0102
origin,NE,Nebraska,Health,health education,0.1148,11.48%,7.24%,0.0724
origin,NE,Nebraska,Health,dental care,0.1148,11.48%,5.19%,0.0519
origin,NE,Nebraska,Goods,support & service animals,0.0668,6.68%,2.36%,0.0236
origin,NE,Nebraska,Goods,furniture,0.0668,6.68%,8.55%,0.0855
origin,NE,Nebraska,Goods,assistive technology,0.0668,6.68%,1.52%,0.0152
origin,NE,Nebraska,Goods,personal safety,0.0668,6.68%,2.79%,0.0279
origin,NE,Nebraska,Goods,toys & gifts,0.0668,6.68%,11.59%,0.1159
origin,NE,Nebraska,Goods,baby clothes,0.0668,6.68%,3.25%,0.0325
origin,NE,Nebraska,Goods,efficient appliances,0.0668,6.68%,1.69%,0.0169
origin,NE,Nebraska,Goods,supplies for school,0.0668,6.68%,2.07%,0.0207
origin,NE,Nebraska,Goods,baby supplies,0.0668,6.68%,9.08%,0.0908
origin,NE,Nebraska,Goods,diapers & formula,0.0668,6.68%,9.11%,0.0911
origin,NE,Nebraska,Goods,blankets & fans,0.0668,6.68%,1.15%,0.0115
origin,NE,Nebraska,Goods,personal care items,0.0668,6.68%,5.28%,0.0528
origin,NE,Nebraska,Goods,clothing vouchers,0.0668,6.68%,2.62%,0.0262
origin,NE,Nebraska,Goods,clothes for school,0.0668,6.68%,1.96%,0.0196
origin,NE,Nebraska,Goods,clothing,0.0668,6.68%,22.06%,0.2206
origin,NE,Nebraska,Goods,goods,0.0668,6.68%,1.3%,0.013
origin,NE,Nebraska,Goods,home goods,0.0668,6.68%,6.8%,0.068
origin,NE,Nebraska,Education,screening & exams,0.0331,3.31%,2.72%,0.0272
origin,NE,Nebraska,Education,skills & training,0.0331,3.31%,22.63%,0.2263
origin,NE,Nebraska,Education,specialized training,0.0331,3.31%,4.02%,0.0402
origin,NE,Nebraska,Education,ged/high-school equivalency,0.0331,3.31%,3.2%,0.032
origin,NE,Nebraska,Education,english as a second language (esl),0.0331,3.31%,8.82%,0.0882
origin,NE,Nebraska,Education,computer class,0.0331,3.31%,1.49%,0.0149
origin,NE,Nebraska,Education,alternative education,0.0331,3.31%,1.73%,0.0173
origin,NE,Nebraska,Education,basic literacy,0.0331,3.31%,1.02%,0.0102
origin,NE,Nebraska,Education,help find school,0.0331,3.31%,3.32%,0.0332
origin,NE,Nebraska,Education,more education,0.0331,3.31%,36.92%,0.3692
origin,NE,Nebraska,Education,skills assessment,0.0331,3.31%,1.06%,0.0106
origin,NE,Nebraska,Education,education,0.0331,3.31%,2.03%,0.0203
origin,NE,Nebraska,Education,supported employment,0.0331,3.31%,7.36%,0.0736
origin,NE,Nebraska,Other,debt credit,0.0751,7.51%,1.66%,0.0166
origin,NE,Nebraska,Other,fremont family coalition,0.0751,7.51%,1.13%,0.0113
origin,NE,Nebraska,Other,help buying a home,0.0751,7.51%,1.56%,0.0156
origin,NE,Nebraska,Other,single parent,0.0751,7.51%,4.83%,0.0483
origin,NE,Nebraska,Care,care,0.0858,8.58%,1.15%,0.0115
origin,NE,Nebraska,Care,navigating the system,0.0858,8.58%,12.45%,0.1245
origin,NE,Nebraska,Care,bereavement,0.0858,8.58%,1.15%,0.0115
origin,NE,Nebraska,Care,childcare,0.0858,8.58%,1.39%,0.0139
origin,NE,Nebraska,Care,daytime care,0.0858,8.58%,2.56%,0.0256
origin,NE,Nebraska,Care,adult daycare,0.0858,8.58%,1.47%,0.0147
origin,NE,Nebraska,Care,head start,0.0858,8.58%,1.15%,0.0115
origin,NE,Nebraska,Care,burial & funeral help,0.0858,8.58%,4.13%,0.0413
origin,NE,Nebraska,Care,support groups,0.0858,8.58%,19.93%,0.1993
origin,NE,Nebraska,Care,preschool,0.0858,8.58%,1.32%,0.0132
origin,NE,Nebraska,Care,support network,0.0858,8.58%,30.77%,0.3077
origin,NE,Nebraska,Care,physical safety,0.0858,8.58%,2.12%,0.0212
origin,NE,Nebraska,Care,residential care,0.0858,8.58%,1.77%,0.0177
origin,NE,Nebraska,Care,animal welfare,0.0858,8.58%,4.78%,0.0478
origin,NE,Nebraska,Care,case management,0.0858,8.58%,1.31%,0.0131
"",NH,New Hampshire,origin,origin,0,"","",0
origin,NH,New Hampshire,Housing,long-term housing,0.1679,16.79%,3.42%,0.0342
origin,NH,New Hampshire,Housing,sober living,0.1679,16.79%,4.31%,0.0431
origin,NH,New Hampshire,Housing,temporary shelter,0.1679,16.79%,15.54%,0.1554
origin,NH,New Hampshire,Housing,help find housing,0.1679,16.79%,8.54%,0.0854
origin,NH,New Hampshire,Housing,housing advice,0.1679,16.79%,1.98%,0.0198
origin,NH,New Hampshire,Housing,residential housing,0.1679,16.79%,7.59%,0.0759
origin,NH,New Hampshire,Housing,public housing,0.1679,16.79%,1.44%,0.0144
origin,NH,New Hampshire,Housing,help pay for housing,0.1679,16.79%,25%,0.25
origin,NH,New Hampshire,Housing,housing,0.1679,16.79%,2.6%,0.026
origin,NH,New Hampshire,Housing,help pay for utilities,0.1679,16.79%,8.97%,0.0897
origin,NH,New Hampshire,Housing,short-term housing,0.1679,16.79%,3.13%,0.0313
origin,NH,New Hampshire,Housing,maintenance & repairs,0.1679,16.79%,3.72%,0.0372
origin,NH,New Hampshire,Housing,help pay for internet or phone,0.1679,16.79%,2.74%,0.0274
origin,NH,New Hampshire,Housing,housing vouchers,0.1679,16.79%,3.83%,0.0383
origin,NH,New Hampshire,Money,help pay for school,0.1237,12.37%,4.2%,0.042
origin,NH,New Hampshire,Money,loans,0.1237,12.37%,1.19%,0.0119
origin,NH,New Hampshire,Money,help pay for work expenses,0.1237,12.37%,1.14%,0.0114
origin,NH,New Hampshire,Money,help pay for car,0.1237,12.37%,9.84%,0.0984
origin,NH,New Hampshire,Money,insurance,0.1237,12.37%,1.1%,0.011
origin,NH,New Hampshire,Money,personal loans,0.1237,12.37%,1.97%,0.0197
origin,NH,New Hampshire,Money,financial aid & loans,0.1237,12.37%,3.8%,0.038
origin,NH,New Hampshire,Money,tax preparation,0.1237,12.37%,2.24%,0.0224
origin,NH,New Hampshire,Money,government benefits,0.1237,12.37%,6.67%,0.0667
origin,NH,New Hampshire,Money,emergency payments,0.1237,12.37%,2.28%,0.0228
origin,NH,New Hampshire,Money,financial education,0.1237,12.37%,4.1%,0.041
origin,NH,New Hampshire,Money,help pay for childcare,0.1237,12.37%,2.75%,0.0275
origin,NH,New Hampshire,Money,money,0.1237,12.37%,1.88%,0.0188
origin,NH,New Hampshire,Money,financial assistance,0.1237,12.37%,51.92%,0.5192
origin,NH,New Hampshire,Health,vision care,0.1814,18.14%,1.23%,0.0123
origin,NH,New Hampshire,Health,health,0.1814,18.14%,2.83%,0.0283
origin,NH,New Hampshire,Health,disability benefits,0.1814,18.14%,1.29%,0.0129
origin,NH,New Hampshire,Health,end-of-life care,0.1814,18.14%,7.02%,0.0702
origin,NH,New Hampshire,Health,health education,0.1814,18.14%,8.82%,0.0882
origin,NH,New Hampshire,Health,prescription assistance,0.1814,18.14%,2.34%,0.0234
origin,NH,New Hampshire,Health,help pay for healthcare,0.1814,18.14%,11.83%,0.1183
origin,NH,New Hampshire,Health,in-home support,0.1814,18.14%,1.43%,0.0143
origin,NH,New Hampshire,Health,sexual and reproductive health,0.1814,18.14%,1.59%,0.0159
origin,NH,New Hampshire,Health,medical supplies,0.1814,18.14%,4.87%,0.0487
origin,NH,New Hampshire,Health,addiction & recovery,0.1814,18.14%,3.46%,0.0346
origin,NH,New Hampshire,Health,medical care,0.1814,18.14%,13.52%,0.1352
origin,NH,New Hampshire,Health,mental health care,0.1814,18.14%,9.06%,0.0906
origin,NH,New Hampshire,Health,dental care,0.1814,18.14%,3.85%,0.0385
origin,NH,New Hampshire,Health,community support services,0.1814,18.14%,10.53%,0.1053
